,26,29,31,33,35,43,ano
1,0.8713435124611817,0.8559220270990455,0.8865096546518979,0.8293991076991316,0.9062720024730206,0.8449780604544017,2000
2,0.844100298648691,0.847403921176435,0.8830492451393794,0.8172900413536676,0.9069119288632116,0.8921486801011619,2000
3,0.8409068696489328,0.8395944265202169,0.8869013349407187,0.8133770870414416,0.906362981725393,0.8770482872481935,2000
4,0.8375068327432649,0.8788666765354152,0.8831816702626344,0.8326375956303435,0.894795816901816,0.8630877212934747,2000
5,0.85297096289037,0.8493396986938053,0.8933224301203948,0.8295780075919938,0.9164337258832722,0.8621548016187033,2000
6,0.8786298372077997,0.8455686621355738,0.8850965290231743,0.8375368951632843,0.9025028728258758,0.8690590311250871,2000
7,0.8643428526112582,0.8561118406889041,0.897042999577133,0.8142125715926666,0.9091352145382031,0.8795779504348411,2000
8,0.8339276764298629,0.8631356447266119,0.8732688633110037,0.8194042923368495,0.9186913272152438,0.8775652457025788,2000
9,0.8657141434317686,0.858697821757366,0.8991870428254566,0.8181034997786518,0.9067475292916097,0.8745772075063638,2000
10,0.8375403833169837,0.8652885204833872,0.8761244827718473,0.8177468393713715,0.9035678564980598,0.8940056651938935,2000
11,0.8236813127168644,0.8740539841480354,0.8668672332115033,0.8475564430325817,0.9136177517450075,0.8778902745413971,2000
12,0.836993985031355,0.8814333847307132,0.8777681075133625,0.8271031149991921,0.9064654879812093,0.8882242786004564,2000
