,26,29,31,33,35,43,ano
1,0.8505329457364341,0.8082706766917293,0.6824769433465085,0.7103925444789608,0.6275934825928965,0.482033449246564,1995
2,0.8612583544595529,0.8181211041852181,0.7046563777865716,0.7339780600461894,0.6546788122560038,0.4835618701470345,1995
3,0.8385382059800665,0.8106251431188459,0.6933246921581335,0.7222385861561119,0.6472731546779501,0.4854306756324047,1995
4,0.8554518552242204,0.8122448979591838,0.6916485484077248,0.7252685132843414,0.6352662721893491,0.46085740913327117,1995
5,0.8383084577114428,0.8209291835814163,0.6833249623304872,0.7104230266027038,0.630050357184682,0.45397649213860486,1995
6,0.831049202426421,0.7999548940009021,0.6781376518218624,0.6804064691570059,0.6195342205323194,0.42920284135753745,1995
7,0.8248125426039536,0.8019522776572667,0.680304955527319,0.6732687581321382,0.6156716417910447,0.42629419191919193,1995
8,0.8160034231921267,0.8009347779902273,0.6681228157763356,0.6689326988443236,0.6274533127155941,0.44154388212684176,1995
9,0.8345278246205733,0.8062180579216355,0.6781317426069298,0.6692108491208941,0.6179600621786441,0.4344502277163306,1995
10,0.8171158197901667,0.7947411333061557,0.6725641349677746,0.6627987291062302,0.6263102108114474,0.4445342820181113,1995
11,0.8154774287497399,0.8031627132750728,0.6720140368467226,0.6593707250341997,0.620242724166372,0.43635494663055596,1995
12,0.8288546255506608,0.7957689178193653,0.6633919338159255,0.6582120582120582,0.6039309112567004,0.43823915900131405,1995
