,26,29,31,33,35,43,ano
1,158.1777629563623,220.85360645876105,217.30629291122597,237.59485572454355,240.87513507889338,240.49692259417637,2012
2,117.33279316815421,169.35645117517865,166.58051779211797,197.65060692743018,196.7318841041302,180.92308123492364,2012
3,114.52150790307279,162.62053865614817,171.8060523502144,197.7677900339496,202.95645481357616,187.39096991146153,2012
4,113.8152712628588,161.50727940730485,175.7894764976261,195.3316888481881,199.94845376879945,189.9119896296398,2012
5,119.61728613603674,154.38606390061884,171.99565086378945,194.48245886230808,200.99916296033973,184.33258233463968,2012
6,121.6966052889679,158.10117011757825,171.69895321729905,199.79827546849353,200.94722686613812,184.5852437155126,2012
7,114.21512779447205,159.77283639776502,173.84846173939684,195.94322988038485,196.9064215288713,180.6947902686352,2012
8,120.78353639040874,159.17477506264535,172.6674887903269,200.23562311961078,201.79776616414102,184.3842953522004,2012
9,124.61480307942703,159.89576489711038,176.92868943324464,196.9890166239294,200.41843390904228,194.77026034778504,2012
10,126.80050566474611,157.30717151538812,177.9339839753503,204.69421118623228,199.1898295742792,193.32391115657566,2012
11,128.35823407922152,152.80571497989158,177.00685899432224,208.78426155533398,201.07453877233075,191.54192560344595,2012
12,133.1443419310256,157.2583540710975,174.2986338689932,221.62831028180744,220.30252379715114,195.22580522198027,2012
