,26,29,31,33,35,43,ano
1,0.5753252203105329,0.427966998096044,0.427455121436114,0.4356575237118687,0.4837236420172966,0.18571839907860638,2012
2,0.7013201320132013,0.5393258426966292,0.5084511533964069,0.5172369927490141,0.5570696820334397,0.24708255294626136,2012
3,0.7035971223021583,0.5443872296601442,0.4937126365697794,0.5058154235145386,0.5558408215661104,0.24144324015972618,2012
4,0.7107742728390004,0.554065208419315,0.4865830017345169,0.5142353237591333,0.5626611144160222,0.23829969944182053,2012
5,0.693950177935943,0.5639559508682761,0.4883562973025422,0.5071544108498196,0.5647554321814875,0.23967746420130684,2012
6,0.6892592592592592,0.5526379185738376,0.4780427884123247,0.5068390011293764,0.5683604985618408,0.23887216854110566,2012
7,0.6931428571428572,0.5308586762075134,0.4717359206918372,0.5050505050505051,0.5670854512323775,0.2532576010691614,2012
8,0.6885245901639344,0.5325096212274661,0.46295339464710134,0.4991406825435797,0.5782085561497327,0.24058769513314968,2012
9,0.6802865995352441,0.5443741613954379,0.46598639455782315,0.514943359845746,0.5779851823342634,0.24365184206663731,2012
10,0.677462373785483,0.5716966966966966,0.4737209534257505,0.5047528517110266,0.5738365015450885,0.24491237987563594,2012
11,0.6755935422602088,0.5883579825559347,0.4698687350835322,0.5014745782706146,0.5655301261092948,0.24852652259332025,2012
12,0.6451425247236766,0.5757335448057097,0.46556613327931945,0.4784498370155741,0.5109461260232249,0.23402976101007064,2012
