,26,29,31,33,35,43,ano
1,152.13369932833484,197.140070221907,217.06511164095934,259.43799357147043,256.0540300312406,247.81566959724566,2013
2,129.04634626207695,148.29229365098985,178.7818303535573,207.85145255966,203.23748133058783,198.33120654881273,2013
3,131.42081679492173,147.63314170027945,178.4069759509982,207.33342979557557,210.17858592055208,194.86164277373706,2013
4,127.1407364939432,148.1442453466579,176.96185641187188,210.8992252099628,210.07102788301071,195.61868047812314,2013
5,118.26040862789043,146.63882923740604,178.55721281986013,211.59736913954674,211.67478565870735,194.84194329712713,2013
6,119.26795422187183,145.81555517632736,172.1350844090957,209.37588008669,209.8684439049337,198.23018717771774,2013
7,120.21092760275884,142.69006633042733,171.60806985768852,209.5960748855638,203.8357695199568,198.03027721624022,2013
8,122.07145784215504,146.9059159503525,176.8645686638904,205.65129890457902,205.47403773452092,203.9036844728252,2013
9,125.68777027978737,145.70381702978307,177.45918028066447,212.8014197273369,206.01727821426476,199.68775269612476,2013
10,124.16800383643717,145.917336104135,175.46628488822324,212.90220198302208,212.38335059619507,204.57511989233038,2013
11,130.06088990975766,138.20739813014376,178.44343288824888,219.62910294290316,214.86535220773484,207.1682696907751,2013
12,132.5987888873189,137.20271994781092,174.18555437764772,230.93449246913048,225.4620920739873,214.54760988001647,2013
