,26,29,31,33,35,43,ano
1,182.52562530043178,163.6648903140802,197.56133372500588,272.2900054127556,257.6453005668563,268.88770287534095,2014
2,128.20537587963156,147.96693255480068,178.04518554927728,224.08005718880372,207.98449352528996,200.32396859506437,2014
3,131.89509017270362,152.10782132930788,175.1743575100775,225.82500985285904,210.29833836092072,202.62362970042318,2014
4,129.68256964319787,148.89838907030858,175.24322608399652,225.14612749287053,212.94558456222063,200.2729835505775,2014
5,130.59213614086434,145.7366081830284,175.78143994608516,238.12247882027106,211.32632015716942,205.35754594439632,2014
6,128.25463758152614,143.5709013131088,169.05058492961052,230.43088113612419,206.7719801444308,203.01535255485118,2014
7,129.29871759879717,138.21963486946547,169.0950586262309,232.4376278232461,206.411914415947,197.47712617806627,2014
8,133.25228849334462,139.3552657261825,174.33413143104687,236.34523808864844,208.84735826313423,198.78040221810508,2014
9,139.2528063484988,135.37664758756742,171.66605827638534,234.92297606356362,210.02866756656732,206.8629013544825,2014
10,138.78141003907865,151.56548315933037,180.94620295254396,236.53348006919666,214.48137524767273,208.00325620030227,2014
11,131.04251901278892,150.4338507772509,175.86810341234593,232.8307365182641,220.2361659220151,210.99227424286033,2014
12,137.4878157724002,159.54551230516273,174.12970311717967,239.15748206585783,250.10857029466337,217.46781855579655,2014
